"","activity","subject","V2","variable","V1"
"376",1,21,"WALKING","fBodyBodyAccJerkMag-std()",-0.0186734409634615
"377",1,21,"WALKING","fBodyBodyGyroMag-std()",-0.512249343076923
"378",1,21,"WALKING","fBodyBodyGyroJerkMag-std()",-0.429323466346154
"379",1,22,"WALKING","tBodyAccMag-mean()",0.0722419121669565
"380",1,22,"WALKING","tGravityAccMag-mean()",0.0722419121669565
"381",1,22,"WALKING","tBodyAccJerkMag-mean()",0.02291996735
"382",1,22,"WALKING","tBodyGyroMag-mean()",-0.210608043717391
"383",1,22,"WALKING","tBodyGyroJerkMag-mean()",-0.461999528913043
"384",1,22,"WALKING","fBodyAccMag-mean()",-0.0241584964891304
"385",1,22,"WALKING","fBodyBodyAccJerkMag-mean()",0.0659727285
"386",1,22,"WALKING","fBodyBodyGyroMag-mean()",-0.438378722826087
"387",1,22,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.553946121521739
"388",1,22,"WALKING","tBodyAccMag-std()",-0.161591787478261
"389",1,22,"WALKING","tGravityAccMag-std()",-0.161591787478261
"390",1,22,"WALKING","tBodyAccJerkMag-std()",0.111532924945652
"391",1,22,"WALKING","tBodyGyroMag-std()",-0.390775683913043
"392",1,22,"WALKING","tBodyGyroJerkMag-std()",-0.503106312391304
"393",1,22,"WALKING","fBodyAccMag-std()",-0.381399308043478
"394",1,22,"WALKING","fBodyBodyAccJerkMag-std()",0.158286745226087
"395",1,22,"WALKING","fBodyBodyGyroMag-std()",-0.464019127391304
"396",1,22,"WALKING","fBodyBodyGyroJerkMag-std()",-0.476405270434783
"397",1,23,"WALKING","tBodyAccMag-mean()",-0.0988770198220339
"398",1,23,"WALKING","tGravityAccMag-mean()",-0.0988770198220339
"399",1,23,"WALKING","tBodyAccJerkMag-mean()",-0.0670819655881356
"400",1,23,"WALKING","tBodyGyroMag-mean()",-0.0120968259523729
"401",1,23,"WALKING","tBodyGyroJerkMag-mean()",0.0115305410508475
"402",1,23,"WALKING","fBodyAccMag-mean()",-0.0942606311677966
"403",1,23,"WALKING","fBodyBodyAccJerkMag-mean()",-0.0180705701559322
"404",1,23,"WALKING","fBodyBodyGyroMag-mean()",0.185078207383051
"405",1,23,"WALKING","fBodyBodyGyroJerkMag-mean()",0.146618569064407
"406",1,23,"WALKING","tBodyAccMag-std()",-0.209989354570847
"407",1,23,"WALKING","tGravityAccMag-std()",-0.209989354570847
"408",1,23,"WALKING","tBodyAccJerkMag-std()",-0.0268194363050847
"409",1,23,"WALKING","tBodyGyroMag-std()",0.163346451623729
"410",1,23,"WALKING","tBodyGyroJerkMag-std()",0.250173204117966
"411",1,23,"WALKING","fBodyAccMag-std()",-0.407577515762712
"412",1,23,"WALKING","fBodyBodyAccJerkMag-std()",-0.0457372334118644
"413",1,23,"WALKING","fBodyBodyGyroMag-std()",-0.061476584759322
"414",1,23,"WALKING","fBodyBodyGyroJerkMag-std()",0.287834616098305
"415",1,24,"WALKING","tBodyAccMag-mean()",-0.186514650759259
"416",1,24,"WALKING","tGravityAccMag-mean()",-0.186514650759259
"417",1,24,"WALKING","tBodyAccJerkMag-mean()",-0.320129322962963
"418",1,24,"WALKING","tBodyGyroMag-mean()",-0.243711124444444
"419",1,24,"WALKING","tBodyGyroJerkMag-mean()",-0.543979500555556
"420",1,24,"WALKING","fBodyAccMag-mean()",-0.275156242062037
"421",1,24,"WALKING","fBodyBodyAccJerkMag-mean()",-0.289753952407407
"422",1,24,"WALKING","fBodyBodyGyroMag-mean()",-0.489166383703704
"423",1,24,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.645075178148148
"424",1,24,"WALKING","tBodyAccMag-std()",-0.323878324074074
"425",1,24,"WALKING","tGravityAccMag-std()",-0.323878324074074
"426",1,24,"WALKING","tBodyAccJerkMag-std()",-0.310071425166667
"427",1,24,"WALKING","tBodyGyroMag-std()",-0.425798469148148
"428",1,24,"WALKING","tBodyGyroJerkMag-std()",-0.63778595537037
"429",1,24,"WALKING","fBodyAccMag-std()",-0.458344792407407
"430",1,24,"WALKING","fBodyBodyAccJerkMag-std()",-0.342411927851852
"431",1,24,"WALKING","fBodyBodyGyroMag-std()",-0.481750218518519
"432",1,24,"WALKING","fBodyBodyGyroJerkMag-std()",-0.654010147222222
"433",1,25,"WALKING","tBodyAccMag-mean()",-0.40528943
"434",1,25,"WALKING","tGravityAccMag-mean()",-0.40528943
"435",1,25,"WALKING","tBodyAccJerkMag-mean()",-0.538291424594595
"436",1,25,"WALKING","tBodyGyroMag-mean()",-0.394362401351351
"437",1,25,"WALKING","tBodyGyroJerkMag-mean()",-0.678466069054054
"438",1,25,"WALKING","fBodyAccMag-mean()",-0.566060023108108
"439",1,25,"WALKING","fBodyBodyAccJerkMag-mean()",-0.564591342162162
"440",1,25,"WALKING","fBodyBodyGyroMag-mean()",-0.562733252702703
"441",1,25,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.770300895540541
"442",1,25,"WALKING","tBodyAccMag-std()",-0.565601466081081
"443",1,25,"WALKING","tGravityAccMag-std()",-0.565601466081081
"444",1,25,"WALKING","tBodyAccJerkMag-std()",-0.542870062567568
"445",1,25,"WALKING","tBodyGyroMag-std()",-0.489809386081081
"446",1,25,"WALKING","tBodyGyroJerkMag-std()",-0.757032544864865
"447",1,25,"WALKING","fBodyAccMag-std()",-0.632927475540541
"448",1,25,"WALKING","fBodyBodyAccJerkMag-std()",-0.51900424972973
"449",1,25,"WALKING","fBodyBodyGyroMag-std()",-0.529262243378378
"450",1,25,"WALKING","fBodyBodyGyroJerkMag-std()",-0.75738578027027
"451",1,26,"WALKING","tBodyAccMag-mean()",-0.223399171830508
"452",1,26,"WALKING","tGravityAccMag-mean()",-0.223399171830508
"453",1,26,"WALKING","tBodyAccJerkMag-mean()",-0.290758024915254
"454",1,26,"WALKING","tBodyGyroMag-mean()",-0.392092024067797
"455",1,26,"WALKING","tBodyGyroJerkMag-mean()",-0.51239882559322
"456",1,26,"WALKING","fBodyAccMag-mean()",-0.379836742711864
"457",1,26,"WALKING","fBodyBodyAccJerkMag-mean()",-0.293358341186441
"458",1,26,"WALKING","fBodyBodyGyroMag-mean()",-0.551927613050847
"459",1,26,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.619461036101695
"460",1,26,"WALKING","tBodyAccMag-std()",-0.421848313898305
"461",1,26,"WALKING","tGravityAccMag-std()",-0.421848313898305
"462",1,26,"WALKING","tBodyAccJerkMag-std()",-0.279350754237288
"463",1,26,"WALKING","tBodyGyroMag-std()",-0.538329286101695
"464",1,26,"WALKING","tBodyGyroJerkMag-std()",-0.603468672372881
"465",1,26,"WALKING","fBodyAccMag-std()",-0.537183967118644
"466",1,26,"WALKING","fBodyBodyAccJerkMag-std()",-0.268948465423729
"467",1,26,"WALKING","fBodyBodyGyroMag-std()",-0.60946621661017
"468",1,26,"WALKING","fBodyBodyGyroJerkMag-std()",-0.612930343220339
"469",1,27,"WALKING","tBodyAccMag-mean()",-0.238853875263158
"470",1,27,"WALKING","tGravityAccMag-mean()",-0.238853875263158
"471",1,27,"WALKING","tBodyAccJerkMag-mean()",-0.230500549298246
"472",1,27,"WALKING","tBodyGyroMag-mean()",-0.396638753684211
"473",1,27,"WALKING","tBodyGyroJerkMag-mean()",-0.562587199473684
"474",1,27,"WALKING","fBodyAccMag-mean()",-0.327229405789474
"475",1,27,"WALKING","fBodyBodyAccJerkMag-mean()",-0.259934013157895
"476",1,27,"WALKING","fBodyBodyGyroMag-mean()",-0.519451704035088
"477",1,27,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.623288199649123
"478",1,27,"WALKING","tBodyAccMag-std()",-0.407355787017544
"479",1,27,"WALKING","tGravityAccMag-std()",-0.407355787017544
"480",1,27,"WALKING","tBodyAccJerkMag-std()",-0.266138940350877
"481",1,27,"WALKING","tBodyGyroMag-std()",-0.482452355789474
"482",1,27,"WALKING","tBodyGyroJerkMag-std()",-0.618718628596491
"483",1,27,"WALKING","fBodyAccMag-std()",-0.550392604912281
"484",1,27,"WALKING","fBodyBodyAccJerkMag-std()",-0.279732022017544
"485",1,27,"WALKING","fBodyBodyGyroMag-std()",-0.546888146491228
"486",1,27,"WALKING","fBodyBodyGyroJerkMag-std()",-0.639242384210526
"487",1,28,"WALKING","tBodyAccMag-mean()",-0.1806660203
"488",1,28,"WALKING","tGravityAccMag-mean()",-0.1806660203
"489",1,28,"WALKING","tBodyAccJerkMag-mean()",-0.299223359444444
"490",1,28,"WALKING","tBodyGyroMag-mean()",-0.310775945814815
"491",1,28,"WALKING","tBodyGyroJerkMag-mean()",-0.546248758518519
"492",1,28,"WALKING","fBodyAccMag-mean()",-0.352156841666667
"493",1,28,"WALKING","fBodyBodyAccJerkMag-mean()",-0.360811456296296
"494",1,28,"WALKING","fBodyBodyGyroMag-mean()",-0.514602424814815
"495",1,28,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.595965103703704
"496",1,28,"WALKING","tBodyAccMag-std()",-0.39269402
"497",1,28,"WALKING","tGravityAccMag-std()",-0.39269402
"498",1,28,"WALKING","tBodyAccJerkMag-std()",-0.390449724259259
"499",1,28,"WALKING","tBodyGyroMag-std()",-0.460511661296296
"500",1,28,"WALKING","tBodyGyroJerkMag-std()",-0.579861194259259
"501",1,28,"WALKING","fBodyAccMag-std()",-0.511573670555556
"502",1,28,"WALKING","fBodyBodyAccJerkMag-std()",-0.436273009814815
"503",1,28,"WALKING","fBodyBodyGyroMag-std()",-0.516811574074074
"504",1,28,"WALKING","fBodyBodyGyroJerkMag-std()",-0.589071730555556
"505",1,29,"WALKING","tBodyAccMag-mean()",-0.0955213393716981
"506",1,29,"WALKING","tGravityAccMag-mean()",-0.0955213393716981
"507",1,29,"WALKING","tBodyAccJerkMag-mean()",-0.240231677415094
"508",1,29,"WALKING","tBodyGyroMag-mean()",-0.28057326754717
"509",1,29,"WALKING","tBodyGyroJerkMag-mean()",-0.506242118113208
"510",1,29,"WALKING","fBodyAccMag-mean()",-0.235683305566038
"511",1,29,"WALKING","fBodyBodyAccJerkMag-mean()",-0.108978206490566
"512",1,29,"WALKING","fBodyBodyGyroMag-mean()",-0.416817853396226
"513",1,29,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.628501115849057
"514",1,29,"WALKING","tBodyAccMag-std()",-0.262695063584906
"515",1,29,"WALKING","tGravityAccMag-std()",-0.262695063584906
"516",1,29,"WALKING","tBodyAccJerkMag-std()",-0.133036273622642
"517",1,29,"WALKING","tBodyGyroMag-std()",-0.358814096603774
"518",1,29,"WALKING","tBodyGyroJerkMag-std()",-0.612222937169811
"519",1,29,"WALKING","fBodyAccMag-std()",-0.393257505471698
"520",1,29,"WALKING","fBodyBodyAccJerkMag-std()",-0.169506499226415
"521",1,29,"WALKING","fBodyBodyGyroMag-std()",-0.429156830566038
"522",1,29,"WALKING","fBodyBodyGyroJerkMag-std()",-0.618667722641509
"523",1,30,"WALKING","tBodyAccMag-mean()",-0.195140032969231
"524",1,30,"WALKING","tGravityAccMag-mean()",-0.195140032969231
"525",1,30,"WALKING","tBodyAccJerkMag-mean()",-0.352111713846154
"526",1,30,"WALKING","tBodyGyroMag-mean()",-0.0229640797463077
"527",1,30,"WALKING","tBodyGyroJerkMag-mean()",-0.472068729846154
"528",1,30,"WALKING","fBodyAccMag-mean()",-0.342363772923077
"529",1,30,"WALKING","fBodyBodyAccJerkMag-mean()",-0.347180134692308
"530",1,30,"WALKING","fBodyBodyGyroMag-mean()",-0.358344356
"531",1,30,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.547621753230769
"532",1,30,"WALKING","tBodyAccMag-std()",-0.359873411538462
"533",1,30,"WALKING","tGravityAccMag-std()",-0.359873411538462
"534",1,30,"WALKING","tBodyAccJerkMag-std()",-0.353751020923077
"535",1,30,"WALKING","tBodyGyroMag-std()",-0.266845731292308
"536",1,30,"WALKING","tBodyGyroJerkMag-std()",-0.546977272307692
"537",1,30,"WALKING","fBodyAccMag-std()",-0.469852794923077
"538",1,30,"WALKING","fBodyBodyAccJerkMag-std()",-0.366537416615385
"539",1,30,"WALKING","fBodyBodyGyroMag-std()",-0.331541740923077
"540",1,30,"WALKING","fBodyBodyGyroJerkMag-std()",-0.578580044615385
"541",2,1,"WALKING_UPSTAIRS","tBodyAccMag-mean()",-0.129927630735849
"542",2,1,"WALKING_UPSTAIRS","tGravityAccMag-mean()",-0.129927630735849
"543",2,1,"WALKING_UPSTAIRS","tBodyAccJerkMag-mean()",-0.466503446226415
"544",2,1,"WALKING_UPSTAIRS","tBodyGyroMag-mean()",-0.126735589969811
"545",2,1,"WALKING_UPSTAIRS","tBodyGyroJerkMag-mean()",-0.59488286509434
"546",2,1,"WALKING_UPSTAIRS","fBodyAccMag-mean()",-0.352395944716981
"547",2,1,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-mean()",-0.44265216245283
"548",2,1,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.325961457396226
"549",2,1,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.634665082075472
"550",2,1,"WALKING_UPSTAIRS","tBodyAccMag-std()",-0.324970929245283
"551",2,1,"WALKING_UPSTAIRS","tGravityAccMag-std()",-0.324970929245283
"552",2,1,"WALKING_UPSTAIRS","tBodyAccJerkMag-std()",-0.478991622075472
"553",2,1,"WALKING_UPSTAIRS","tBodyGyroMag-std()",-0.14861931805283
"554",2,1,"WALKING_UPSTAIRS","tBodyGyroJerkMag-std()",-0.648553044339623
"555",2,1,"WALKING_UPSTAIRS","fBodyAccMag-std()",-0.416260101509434
"556",2,1,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-std()",-0.533059853773585
"557",2,1,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.182985518264151
"558",2,1,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-std()",-0.693930521509434
"559",2,2,"WALKING_UPSTAIRS","tBodyAccMag-mean()",-0.158013555923077
"560",2,2,"WALKING_UPSTAIRS","tGravityAccMag-mean()",-0.158013555923077
"561",2,2,"WALKING_UPSTAIRS","tBodyAccJerkMag-mean()",-0.490636396923077
"562",2,2,"WALKING_UPSTAIRS","tBodyGyroMag-mean()",-0.165615270053846
"563",2,2,"WALKING_UPSTAIRS","tBodyGyroJerkMag-mean()",-0.614974361923077
"564",2,2,"WALKING_UPSTAIRS","fBodyAccMag-mean()",-0.373989073461538
"565",2,2,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-mean()",-0.470819905
"566",2,2,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.350990914615385
"567",2,2,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.648562445384615
"568",2,2,"WALKING_UPSTAIRS","tBodyAccMag-std()",-0.350710268846154
"569",2,2,"WALKING_UPSTAIRS","tGravityAccMag-std()",-0.350710268846154
"570",2,2,"WALKING_UPSTAIRS","tBodyAccJerkMag-std()",-0.508082286923077
"571",2,2,"WALKING_UPSTAIRS","tBodyGyroMag-std()",-0.181373001646154
"572",2,2,"WALKING_UPSTAIRS","tBodyGyroJerkMag-std()",-0.659463011538462
"573",2,2,"WALKING_UPSTAIRS","fBodyAccMag-std()",-0.440244587307692
"574",2,2,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-std()",-0.563456927692308
"575",2,2,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.214765537230769
"576",2,2,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-std()",-0.699495842692308
"577",2,3,"WALKING_UPSTAIRS","tBodyAccMag-mean()",-0.184014895
"578",2,3,"WALKING_UPSTAIRS","tGravityAccMag-mean()",-0.184014895
"579",2,3,"WALKING_UPSTAIRS","tBodyAccJerkMag-mean()",-0.436901159491525
"580",2,3,"WALKING_UPSTAIRS","tBodyGyroMag-mean()",-0.347321812220339
"581",2,3,"WALKING_UPSTAIRS","tBodyGyroJerkMag-mean()",-0.658861401355932
"582",2,3,"WALKING_UPSTAIRS","fBodyAccMag-mean()",-0.315866079491525
"583",2,3,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-mean()",-0.412920898474576
"584",2,3,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.514211583728814
"585",2,3,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.716877778644068
"586",2,3,"WALKING_UPSTAIRS","tBodyAccMag-std()",-0.333597432542373
"587",2,3,"WALKING_UPSTAIRS","tGravityAccMag-std()",-0.333597432542373
"588",2,3,"WALKING_UPSTAIRS","tBodyAccJerkMag-std()",-0.439020591694915
"589",2,3,"WALKING_UPSTAIRS","tBodyGyroMag-std()",-0.408886653186441
"590",2,3,"WALKING_UPSTAIRS","tBodyGyroJerkMag-std()",-0.718028040338983
"591",2,3,"WALKING_UPSTAIRS","fBodyAccMag-std()",-0.447994369152542
"592",2,3,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-std()",-0.48060920220339
"593",2,3,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.445181802430508
"594",2,3,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-std()",-0.740033436271186
"595",2,4,"WALKING_UPSTAIRS","tBodyAccMag-mean()",-0.136951108360656
"596",2,4,"WALKING_UPSTAIRS","tGravityAccMag-mean()",-0.136951108360656
"597",2,4,"WALKING_UPSTAIRS","tBodyAccJerkMag-mean()",-0.433044260655738
"598",2,4,"WALKING_UPSTAIRS","tBodyGyroMag-mean()",-0.238290294885246
"599",2,4,"WALKING_UPSTAIRS","tBodyGyroJerkMag-mean()",-0.624325958688525
"600",2,4,"WALKING_UPSTAIRS","fBodyAccMag-mean()",-0.31813246704918
"601",2,4,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-mean()",-0.413517084262295
"602",2,4,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.415773687409836
"603",2,4,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.671543538032787
"604",2,4,"WALKING_UPSTAIRS","tBodyAccMag-std()",-0.314814849836066
"605",2,4,"WALKING_UPSTAIRS","tGravityAccMag-std()",-0.314814849836066
"606",2,4,"WALKING_UPSTAIRS","tBodyAccJerkMag-std()",-0.453746014590164
"607",2,4,"WALKING_UPSTAIRS","tBodyGyroMag-std()",-0.275361592180328
"608",2,4,"WALKING_UPSTAIRS","tBodyGyroJerkMag-std()",-0.683292893770492
"609",2,4,"WALKING_UPSTAIRS","fBodyAccMag-std()",-0.420800764098361
"610",2,4,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-std()",-0.514332562622951
"611",2,4,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.312232313590164
"612",2,4,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-std()",-0.722900968032787
"613",2,5,"WALKING_UPSTAIRS","tBodyAccMag-mean()",0.0435562021989362
"614",2,5,"WALKING_UPSTAIRS","tGravityAccMag-mean()",0.0435562021989362
"615",2,5,"WALKING_UPSTAIRS","tBodyAccJerkMag-mean()",-0.247403476914894
"616",2,5,"WALKING_UPSTAIRS","tBodyGyroMag-mean()",-0.235516929306383
"617",2,5,"WALKING_UPSTAIRS","tBodyGyroJerkMag-mean()",-0.47348816787234
"618",2,5,"WALKING_UPSTAIRS","fBodyAccMag-mean()",-0.169261525
"619",2,5,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-mean()",-0.264674938957447
"620",2,5,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.392564530851064
"621",2,5,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.571344138723404
"622",2,5,"WALKING_UPSTAIRS","tBodyAccMag-std()",-0.136736383765957
"623",2,5,"WALKING_UPSTAIRS","tGravityAccMag-std()",-0.136736383765957
"624",2,5,"WALKING_UPSTAIRS","tBodyAccJerkMag-std()",-0.310186545957447
"625",2,5,"WALKING_UPSTAIRS","tBodyGyroMag-std()",-0.354687870212766
"626",2,5,"WALKING_UPSTAIRS","tBodyGyroJerkMag-std()",-0.557988065531915
"627",2,5,"WALKING_UPSTAIRS","fBodyAccMag-std()",-0.254091927148936
"628",2,5,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-std()",-0.378616675957447
"629",2,5,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.440445051914894
"630",2,5,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-std()",-0.572485019787234
"631",2,6,"WALKING_UPSTAIRS","tBodyAccMag-mean()",0.0177790974433333
"632",2,6,"WALKING_UPSTAIRS","tGravityAccMag-mean()",0.0177790974433333
"633",2,6,"WALKING_UPSTAIRS","tBodyAccJerkMag-mean()",-0.207379799254902
"634",2,6,"WALKING_UPSTAIRS","tBodyGyroMag-mean()",-0.12912124415098
"635",2,6,"WALKING_UPSTAIRS","tBodyGyroJerkMag-mean()",-0.342895367921569
"636",2,6,"WALKING_UPSTAIRS","fBodyAccMag-mean()",-0.0819479396203922
"637",2,6,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-mean()",-0.169868234496078
"638",2,6,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.230627015078431
"639",2,6,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.45923633377451
"640",2,6,"WALKING_UPSTAIRS","tBodyAccMag-std()",-0.0791508842176471
"641",2,6,"WALKING_UPSTAIRS","tGravityAccMag-std()",-0.0791508842176471
"642",2,6,"WALKING_UPSTAIRS","tBodyAccJerkMag-std()",-0.169970363039216
"643",2,6,"WALKING_UPSTAIRS","tBodyGyroMag-std()",-0.199893710196078
"644",2,6,"WALKING_UPSTAIRS","tBodyGyroJerkMag-std()",-0.440079851313725
"645",2,6,"WALKING_UPSTAIRS","fBodyAccMag-std()",-0.222161433666667
"646",2,6,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-std()",-0.177734840922353
"647",2,6,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.318173892545098
"648",2,6,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-std()",-0.455937719019608
"649",2,7,"WALKING_UPSTAIRS","tBodyAccMag-mean()",-0.198074437978431
"650",2,7,"WALKING_UPSTAIRS","tGravityAccMag-mean()",-0.198074437978431
"651",2,7,"WALKING_UPSTAIRS","tBodyAccJerkMag-mean()",-0.458695232352941
"652",2,7,"WALKING_UPSTAIRS","tBodyGyroMag-mean()",-0.239099165627451
"653",2,7,"WALKING_UPSTAIRS","tBodyGyroJerkMag-mean()",-0.661969771960784
"654",2,7,"WALKING_UPSTAIRS","fBodyAccMag-mean()",-0.378618761568627
"655",2,7,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-mean()",-0.45478324745098
"656",2,7,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.533982945882353
"657",2,7,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.673327281960784
"658",2,7,"WALKING_UPSTAIRS","tBodyAccMag-std()",-0.33474460745098
"659",2,7,"WALKING_UPSTAIRS","tGravityAccMag-std()",-0.33474460745098
"660",2,7,"WALKING_UPSTAIRS","tBodyAccJerkMag-std()",-0.471265710980392
"661",2,7,"WALKING_UPSTAIRS","tBodyGyroMag-std()",-0.418144852156863
"662",2,7,"WALKING_UPSTAIRS","tBodyGyroJerkMag-std()",-0.67642807254902
"663",2,7,"WALKING_UPSTAIRS","fBodyAccMag-std()",-0.415307106666667
"664",2,7,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-std()",-0.497441363137255
"665",2,7,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.444994481882353
"666",2,7,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-std()",-0.704090967843137
"667",2,8,"WALKING_UPSTAIRS","tBodyAccMag-mean()",0.121026629195122
"668",2,8,"WALKING_UPSTAIRS","tGravityAccMag-mean()",0.121026629195122
"669",2,8,"WALKING_UPSTAIRS","tBodyAccJerkMag-mean()",-0.141494613465854
"670",2,8,"WALKING_UPSTAIRS","tBodyGyroMag-mean()",0.166447991
"671",2,8,"WALKING_UPSTAIRS","tBodyGyroJerkMag-mean()",-0.400664014146341
"672",2,8,"WALKING_UPSTAIRS","fBodyAccMag-mean()",-0.13026451905122
"673",2,8,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-mean()",-0.131850567460976
"674",2,8,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.229610952609756
"675",2,8,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.46327057804878
"676",2,8,"WALKING_UPSTAIRS","tBodyAccMag-std()",-0.227200254219512
"677",2,8,"WALKING_UPSTAIRS","tGravityAccMag-std()",-0.227200254219512
"678",2,8,"WALKING_UPSTAIRS","tBodyAccJerkMag-std()",-0.228296364146341
"679",2,8,"WALKING_UPSTAIRS","tBodyGyroMag-std()",-0.109327923829268
"680",2,8,"WALKING_UPSTAIRS","tBodyGyroJerkMag-std()",-0.493975031707317
"681",2,8,"WALKING_UPSTAIRS","fBodyAccMag-std()",-0.409282851707317
"682",2,8,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-std()",-0.379266499780488
"683",2,8,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.183325647134146
"684",2,8,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-std()",-0.575733290731707
"685",2,9,"WALKING_UPSTAIRS","tBodyAccMag-mean()",-0.104922359921
"686",2,9,"WALKING_UPSTAIRS","tGravityAccMag-mean()",-0.104922359921
"687",2,9,"WALKING_UPSTAIRS","tBodyAccJerkMag-mean()",-0.3736729526
"688",2,9,"WALKING_UPSTAIRS","tBodyGyroMag-mean()",-0.280095200288
"689",2,9,"WALKING_UPSTAIRS","tBodyGyroJerkMag-mean()",-0.5628839798
